Grid Pos (microns),Ec (eV),Efn (eV),Ev (eV),Efp (eV)
1.5738e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.5748e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.5758e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.5768e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.5778e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5789e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5799e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5809e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5819e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5829e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5839e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5849e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5859e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5869e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5879e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5889e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5899e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5909e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5919e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5929e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5939e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5949e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5959e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5969e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5979e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5989e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.5999e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.6009e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.6019e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.6029e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.6040e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.6050e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.6060e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.6070e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.6080e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.6090e+00,-3.9971e+00,-5.5184e+00,-5.5420e+00,-5.5184e+00
1.6100e+00,-3.9968e+00,-5.5184e+00,-5.5418e+00,-5.5184e+00
1.6110e+00,-3.9965e+00,-5.5184e+00,-5.5414e+00,-5.5184e+00
1.6120e+00,-3.9958e+00,-5.5184e+00,-5.5408e+00,-5.5184e+00
1.6130e+00,-3.9947e+00,-5.5184e+00,-5.5396e+00,-5.5184e+00
1.6140e+00,-3.9927e+00,-5.5184e+00,-5.5377e+00,-5.5184e+00
1.6150e+00,-3.9894e+00,-5.5184e+00,-5.5344e+00,-5.5184e+00
1.6160e+00,-3.9835e+00,-5.5184e+00,-5.5285e+00,-5.5184e+00
1.6170e+00,-3.9726e+00,-5.5184e+00,-5.5175e+00,-5.5184e+00
1.6180e+00,-3.8982e+00,-5.5184e+00,-5.5298e+00,-5.5184e+00
1.6190e+00,-3.8186e+00,-5.5184e+00,-5.5368e+00,-5.5184e+00
1.6200e+00,-3.7363e+00,-5.5184e+00,-5.5411e+00,-5.5184e+00
1.6210e+00,-3.6525e+00,-5.5184e+00,-5.5440e+00,-5.5184e+00
1.6220e+00,-3.5680e+00,-5.5184e+00,-5.5460e+00,-5.5184e+00
1.6230e+00,-3.5458e+00,-5.5184e+00,-5.5477e+00,-5.5184e+00
1.6240e+00,-3.5278e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6250e+00,-3.5088e+00,-5.5184e+00,-5.5513e+00,-5.5184e+00
1.6260e+00,-3.4890e+00,-5.5184e+00,-5.5538e+00,-5.5184e+00
1.6270e+00,-3.4690e+00,-5.5184e+00,-5.5576e+00,-5.5184e+00
1.6280e+00,-3.4497e+00,-5.5184e+00,-5.5633e+00,-5.5184e+00
1.6290e+00,-3.4322e+00,-5.5184e+00,-5.5723e+00,-5.5184e+00
1.6300e+00,-3.4181e+00,-5.5184e+00,-5.5861e+00,-5.5184e+00
1.6310e+00,-3.4037e+00,-5.5184e+00,-5.5717e+00,-5.5184e+00
1.6320e+00,-3.3945e+00,-5.5184e+00,-5.5625e+00,-5.5184e+00
1.6330e+00,-3.3890e+00,-5.5184e+00,-5.5570e+00,-5.5184e+00
1.6340e+00,-3.3857e+00,-5.5184e+00,-5.5537e+00,-5.5184e+00
1.6350e+00,-3.3839e+00,-5.5184e+00,-5.5519e+00,-5.5184e+00
1.6360e+00,-3.3828e+00,-5.5184e+00,-5.5508e+00,-5.5184e+00
1.6370e+00,-3.3822e+00,-5.5184e+00,-5.5502e+00,-5.5184e+00
1.6380e+00,-3.3819e+00,-5.5184e+00,-5.5499e+00,-5.5184e+00
1.6390e+00,-3.3817e+00,-5.5184e+00,-5.5497e+00,-5.5184e+00
1.6400e+00,-3.3816e+00,-5.5184e+00,-5.5496e+00,-5.5184e+00
1.6410e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6420e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6430e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6441e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6451e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6461e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6471e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6481e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6491e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6501e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6511e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6521e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6531e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6541e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6551e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6561e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6571e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6581e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6591e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6601e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6611e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6621e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6631e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6641e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6651e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6661e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6671e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6681e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6691e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6702e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6712e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.6722e+00,-3.3816e+00,-5.5184e+00,-5.5496e+00,-5.5184e+00
1.6732e+00,-3.3817e+00,-5.5184e+00,-5.5497e+00,-5.5184e+00
1.6742e+00,-3.3819e+00,-5.5184e+00,-5.5499e+00,-5.5184e+00
1.6752e+00,-3.3822e+00,-5.5184e+00,-5.5502e+00,-5.5184e+00
1.6762e+00,-3.3828e+00,-5.5184e+00,-5.5508e+00,-5.5184e+00
1.6772e+00,-3.3839e+00,-5.5184e+00,-5.5519e+00,-5.5184e+00
1.6782e+00,-3.3857e+00,-5.5184e+00,-5.5537e+00,-5.5184e+00
1.6792e+00,-3.3890e+00,-5.5184e+00,-5.5570e+00,-5.5184e+00
1.6802e+00,-3.3945e+00,-5.5184e+00,-5.5625e+00,-5.5184e+00
1.6812e+00,-3.4037e+00,-5.5184e+00,-5.5717e+00,-5.5184e+00
1.6822e+00,-3.4181e+00,-5.5184e+00,-5.5861e+00,-5.5184e+00
1.6832e+00,-3.4322e+00,-5.5184e+00,-5.5723e+00,-5.5184e+00
1.6842e+00,-3.4497e+00,-5.5184e+00,-5.5633e+00,-5.5184e+00
1.6852e+00,-3.4690e+00,-5.5184e+00,-5.5576e+00,-5.5184e+00
1.6862e+00,-3.4890e+00,-5.5184e+00,-5.5538e+00,-5.5184e+00
1.6872e+00,-3.5088e+00,-5.5184e+00,-5.5513e+00,-5.5184e+00
1.6882e+00,-3.5278e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.6892e+00,-3.5458e+00,-5.5184e+00,-5.5477e+00,-5.5184e+00
1.6902e+00,-3.5680e+00,-5.5184e+00,-5.5460e+00,-5.5184e+00
1.6912e+00,-3.6525e+00,-5.5184e+00,-5.5440e+00,-5.5184e+00
1.6922e+00,-3.7363e+00,-5.5184e+00,-5.5411e+00,-5.5184e+00
1.6932e+00,-3.8186e+00,-5.5184e+00,-5.5368e+00,-5.5184e+00
1.6942e+00,-3.8982e+00,-5.5184e+00,-5.5298e+00,-5.5184e+00
1.6952e+00,-3.9726e+00,-5.5184e+00,-5.5175e+00,-5.5184e+00
1.6962e+00,-3.9835e+00,-5.5184e+00,-5.5285e+00,-5.5184e+00
1.6972e+00,-3.9894e+00,-5.5184e+00,-5.5344e+00,-5.5184e+00
1.6982e+00,-3.9927e+00,-5.5184e+00,-5.5377e+00,-5.5184e+00
1.6992e+00,-3.9947e+00,-5.5184e+00,-5.5396e+00,-5.5184e+00
1.7002e+00,-3.9958e+00,-5.5184e+00,-5.5408e+00,-5.5184e+00
1.7012e+00,-3.9965e+00,-5.5184e+00,-5.5414e+00,-5.5184e+00
1.7022e+00,-3.9968e+00,-5.5184e+00,-5.5418e+00,-5.5184e+00
1.7032e+00,-3.9971e+00,-5.5184e+00,-5.5420e+00,-5.5184e+00
1.7042e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.7052e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7062e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7072e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7083e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7093e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7103e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7113e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7123e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7133e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7143e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7153e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7163e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7173e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7183e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7193e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7203e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7213e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7223e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7233e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7243e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7253e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7263e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7273e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7283e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7293e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7303e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7313e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7323e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7333e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7343e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.7354e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7364e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7374e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.7384e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.7394e+00,-3.9971e+00,-5.5184e+00,-5.5420e+00,-5.5184e+00
1.7404e+00,-3.9968e+00,-5.5184e+00,-5.5418e+00,-5.5184e+00
1.7414e+00,-3.9965e+00,-5.5184e+00,-5.5414e+00,-5.5184e+00
1.7424e+00,-3.9958e+00,-5.5184e+00,-5.5408e+00,-5.5184e+00
1.7434e+00,-3.9947e+00,-5.5184e+00,-5.5396e+00,-5.5184e+00
1.7444e+00,-3.9927e+00,-5.5184e+00,-5.5377e+00,-5.5184e+00
1.7454e+00,-3.9894e+00,-5.5184e+00,-5.5344e+00,-5.5184e+00
1.7464e+00,-3.9835e+00,-5.5184e+00,-5.5285e+00,-5.5184e+00
1.7474e+00,-3.9726e+00,-5.5184e+00,-5.5175e+00,-5.5184e+00
1.7484e+00,-3.8982e+00,-5.5184e+00,-5.5298e+00,-5.5184e+00
1.7494e+00,-3.8186e+00,-5.5184e+00,-5.5368e+00,-5.5184e+00
1.7504e+00,-3.7363e+00,-5.5184e+00,-5.5411e+00,-5.5184e+00
1.7514e+00,-3.6525e+00,-5.5184e+00,-5.5440e+00,-5.5184e+00
1.7524e+00,-3.5680e+00,-5.5184e+00,-5.5460e+00,-5.5184e+00
1.7534e+00,-3.5458e+00,-5.5184e+00,-5.5477e+00,-5.5184e+00
1.7544e+00,-3.5278e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7554e+00,-3.5088e+00,-5.5184e+00,-5.5513e+00,-5.5184e+00
1.7564e+00,-3.4890e+00,-5.5184e+00,-5.5538e+00,-5.5184e+00
1.7574e+00,-3.4690e+00,-5.5184e+00,-5.5576e+00,-5.5184e+00
1.7584e+00,-3.4497e+00,-5.5184e+00,-5.5633e+00,-5.5184e+00
1.7594e+00,-3.4322e+00,-5.5184e+00,-5.5723e+00,-5.5184e+00
1.7604e+00,-3.4181e+00,-5.5184e+00,-5.5861e+00,-5.5184e+00
1.7614e+00,-3.4037e+00,-5.5184e+00,-5.5717e+00,-5.5184e+00
1.7624e+00,-3.3945e+00,-5.5184e+00,-5.5625e+00,-5.5184e+00
1.7634e+00,-3.3890e+00,-5.5184e+00,-5.5570e+00,-5.5184e+00
1.7644e+00,-3.3857e+00,-5.5184e+00,-5.5537e+00,-5.5184e+00
1.7654e+00,-3.3839e+00,-5.5184e+00,-5.5519e+00,-5.5184e+00
1.7664e+00,-3.3828e+00,-5.5184e+00,-5.5508e+00,-5.5184e+00
1.7674e+00,-3.3822e+00,-5.5184e+00,-5.5502e+00,-5.5184e+00
1.7684e+00,-3.3819e+00,-5.5184e+00,-5.5499e+00,-5.5184e+00
1.7694e+00,-3.3817e+00,-5.5184e+00,-5.5497e+00,-5.5184e+00
1.7704e+00,-3.3816e+00,-5.5184e+00,-5.5496e+00,-5.5184e+00
1.7714e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.7724e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.7735e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.7745e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.7755e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7765e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7775e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7785e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7795e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7805e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7815e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7825e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7835e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7845e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7855e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7865e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7875e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7885e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7895e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7905e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7915e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7925e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7935e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7945e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7955e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7965e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7975e+00,-3.3814e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.7985e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.7996e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.8006e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.8016e+00,-3.3815e+00,-5.5184e+00,-5.5495e+00,-5.5184e+00
1.8026e+00,-3.3816e+00,-5.5184e+00,-5.5496e+00,-5.5184e+00
1.8036e+00,-3.3817e+00,-5.5184e+00,-5.5497e+00,-5.5184e+00
1.8046e+00,-3.3819e+00,-5.5184e+00,-5.5499e+00,-5.5184e+00
1.8056e+00,-3.3822e+00,-5.5184e+00,-5.5502e+00,-5.5184e+00
1.8066e+00,-3.3828e+00,-5.5184e+00,-5.5508e+00,-5.5184e+00
1.8076e+00,-3.3839e+00,-5.5184e+00,-5.5519e+00,-5.5184e+00
1.8086e+00,-3.3857e+00,-5.5184e+00,-5.5537e+00,-5.5184e+00
1.8096e+00,-3.3890e+00,-5.5184e+00,-5.5570e+00,-5.5184e+00
1.8106e+00,-3.3945e+00,-5.5184e+00,-5.5625e+00,-5.5184e+00
1.8116e+00,-3.4037e+00,-5.5184e+00,-5.5717e+00,-5.5184e+00
1.8126e+00,-3.4181e+00,-5.5184e+00,-5.5861e+00,-5.5184e+00
1.8136e+00,-3.4322e+00,-5.5184e+00,-5.5723e+00,-5.5184e+00
1.8146e+00,-3.4497e+00,-5.5184e+00,-5.5633e+00,-5.5184e+00
1.8156e+00,-3.4690e+00,-5.5184e+00,-5.5576e+00,-5.5184e+00
1.8166e+00,-3.4890e+00,-5.5184e+00,-5.5538e+00,-5.5184e+00
1.8176e+00,-3.5088e+00,-5.5184e+00,-5.5513e+00,-5.5184e+00
1.8186e+00,-3.5278e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.8196e+00,-3.5458e+00,-5.5184e+00,-5.5477e+00,-5.5184e+00
1.8206e+00,-3.5680e+00,-5.5184e+00,-5.5460e+00,-5.5184e+00
1.8216e+00,-3.6525e+00,-5.5184e+00,-5.5440e+00,-5.5184e+00
1.8226e+00,-3.7363e+00,-5.5184e+00,-5.5411e+00,-5.5184e+00
1.8236e+00,-3.8186e+00,-5.5184e+00,-5.5368e+00,-5.5184e+00
1.8246e+00,-3.8982e+00,-5.5184e+00,-5.5298e+00,-5.5184e+00
1.8256e+00,-3.9726e+00,-5.5184e+00,-5.5175e+00,-5.5184e+00
1.8266e+00,-3.9835e+00,-5.5184e+00,-5.5285e+00,-5.5184e+00
1.8276e+00,-3.9894e+00,-5.5184e+00,-5.5344e+00,-5.5184e+00
1.8286e+00,-3.9927e+00,-5.5184e+00,-5.5377e+00,-5.5184e+00
1.8296e+00,-3.9947e+00,-5.5184e+00,-5.5396e+00,-5.5184e+00
1.8306e+00,-3.9958e+00,-5.5184e+00,-5.5408e+00,-5.5184e+00
1.8316e+00,-3.9965e+00,-5.5184e+00,-5.5414e+00,-5.5184e+00
1.8326e+00,-3.9968e+00,-5.5184e+00,-5.5418e+00,-5.5184e+00
1.8336e+00,-3.9971e+00,-5.5184e+00,-5.5420e+00,-5.5184e+00
1.8346e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.8356e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8366e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8376e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8386e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8397e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8407e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8417e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8427e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8437e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8447e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8457e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8467e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8477e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8487e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8497e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8507e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8517e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8527e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8537e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8547e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8557e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8567e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8577e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8587e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8597e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8607e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8617e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8627e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8637e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8648e+00,-3.9974e+00,-5.5184e+00,-5.5424e+00,-5.5184e+00
1.8658e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8668e+00,-3.9974e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8678e+00,-3.9973e+00,-5.5184e+00,-5.5423e+00,-5.5184e+00
1.8688e+00,-3.9972e+00,-5.5184e+00,-5.5422e+00,-5.5184e+00
1.8698e+00,-3.9971e+00,-5.5184e+00,-5.5420e+00,-5.5184e+00
1.8708e+00,-3.9968e+00,-5.5184e+00,-5.5418e+00,-5.5184e+00
1.8718e+00,-3.9965e+00,-5.5184e+00,-5.5414e+00,-5.5184e+00
1.8728e+00,-3.9958e+00,-5.5184e+00,-5.5408e+00,-5.5184e+00
1.8738e+00,-3.9947e+00,-5.5184e+00,-5.5396e+00,-5.5184e+00
1.8748e+00,-3.9927e+00,-5.5184e+00,-5.5377e+00,-5.5184e+00
1.8758e+00,-3.9894e+00,-5.5184e+00,-5.5344e+00,-5.5184e+00
1.8768e+00,-3.9835e+00,-5.5184e+00,-5.5285e+00,-5.5184e+00
1.8778e+00,-3.9726e+00,-5.5184e+00,-5.5175e+00,-5.5184e+00
1.8788e+00,-3.8982e+00,-5.5184e+00,-5.5298e+00,-5.5184e+00
1.8798e+00,-3.8186e+00,-5.5184e+00,-5.5368e+00,-5.5184e+00
1.8808e+00,-3.7363e+00,-5.5184e+00,-5.5411e+00,-5.5184e+00
1.8818e+00,-3.6525e+00,-5.5184e+00,-5.5440e+00,-5.5184e+00
1.8828e+00,-3.5680e+00,-5.5184e+00,-5.5460e+00,-5.5184e+00
1.8838e+00,-3.5458e+00,-5.5184e+00,-5.5477e+00,-5.5184e+00
1.8848e+00,-3.5278e+00,-5.5184e+00,-5.5494e+00,-5.5184e+00
1.8858e+00,-3.5088e+00,-5.5184e+00,-5.5513e+00,-5.5184e+00
1.8868e+00,-3.4890e+00,-5.5184e+00,-5.5538e+00,-5.5184e+00
1.8878e+00,-3.4690e+00,-5.5184e+00,-5.5576e+00,-5.5184e+00
1.8888e+00,-3.4497e+00,-5.5184e+00,-5.5633e+00,-5.5184e+00
1.8898e+00,-3.4322e+00,-5.5184e+00,-5.5723e+00,-5.5184e+00
1.8908e+00,-3.4181e+00,-5.5184e+00,-5.5861e+00,-5.5184e+00
